#SampleID	Description	country	Env	SourceSink
1692.Soil.BE.PolygonB.Medium.Center.08.11.2012	Soil BE PolygonB Medium Center 08.11.2012soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.BE.PolygonB.Medium.Rim.7.15.2012	Soil BE PolygonB Medium Rim 7.15.2012soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.BE.PolygonA.Shallow.Center.08.11.2012	Soil BE PolygonA Shallow Center 08.11.2012soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.BE.PolygonB.Shallow.Center.7.15.2012	Soil BE PolygonB Shallow Center 7.15.2012soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.BE.PolygonB.Medium.Center.7.15.2012	Soil BE PolygonB Medium Center 7.15.2012soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.BE.PolygonC.Shallow.Center.7.8.2012	Soil BE PolygonC Shallow Center 7.8.2012soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.A54.Deep.2011	Soil A54 Deep 2011soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.A18.Medium.2011	Soil A18 Medium 2011soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.Ael.Medium.2011	Soil Ael Medium 2011soil metagenome	GAZ:United States of America	dry lake	source
1692.Soil.O42.Deep.2011	Soil O42 Deep 2011soil metagenome	GAZ:United States of America	dry lake	source
1702.AT1	soil from  2200m	GAZ:China	mountain	source
1702.AT2	soil from  2200m	GAZ:China	mountain	source
1702.AT3	soil from  2200m	GAZ:China	mountain	source
1702.AT4	soil from  2200m	GAZ:China	mountain	source
1702.BL1	soil from  530m	GAZ:China	mountain	source
1702.BL2	soil from  530m	GAZ:China	mountain	source
1702.BL3	soil from  530m	GAZ:China	mountain	source
1702.BL4	soil from  530m	GAZ:China	mountain	source
1702.DCF1	soil from  1250m	GAZ:China	mountain	source
1702.DCF2	soil from  1250m	GAZ:China	mountain	source
1702.DCF3	soil from  1250m	GAZ:China	mountain	source
1702.DCF4	soil from  1250m	GAZ:China	mountain	source
1702.DCS1	soil from  1680m	GAZ:China	mountain	source
1702.DCS2	soil from  1680m	GAZ:China	mountain	source
1702.DCS3	soil from  1680m	GAZ:China	mountain	source
1702.DCS4	soil from  1680m	GAZ:China	mountain	source
1702.EB2	soil from  1950m	GAZ:China	mountain	source
1702.EB3	soil from  1950m	GAZ:China	mountain	source
1702.MCB1	soil from  760m	GAZ:China	mountain	source
1702.MCB2	soil from  760m	GAZ:China	mountain	source
1702.MCB3	soil from  760m	GAZ:China	mountain	source
1702.MCB4	soil from  760m	GAZ:China	mountain	source
1711.KAJ1.1	Kenya Agriculture Soil Sample, Farm 1 Plot 1	GAZ:Kenya	farm soil	source
1711.KAJ1.2	Kenya Agriculture Soil Sample, Farm 1 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ1.3	Kenya Agriculture Soil Sample, Farm 1 Plot 3	GAZ:Kenya	farm soil	source
1711.KAJ2.1	Kenya Agriculture Soil Sample, Farm 2 Plot 1	GAZ:Kenya	farm soil	source
1711.KAJ2.2	Kenya Agriculture Soil Sample, Farm 2 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ2.3	Kenya Agriculture Soil Sample, Farm 2 Plot 3	GAZ:Kenya	farm soil	source
1711.KAJ3.1	Kenya Agriculture Soil Sample, Farm 3 Plot 1	GAZ:Kenya	farm soil	source
1711.KAJ3.2	Kenya Agriculture Soil Sample, Farm 3 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ3.3	Kenya Agriculture Soil Sample, Farm 3 Plot 3	GAZ:Kenya	farm soil	source
1711.KAJ4.2	Kenya Agriculture Soil Sample, Farm 4 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ4.3	Kenya Agriculture Soil Sample, Farm 4 Plot 3	GAZ:Kenya	farm soil	source
1711.KAJ5.1	Kenya Agriculture Soil Sample, Farm 5 Plot 1	GAZ:Kenya	farm soil	source
1711.KAJ5.2	Kenya Agriculture Soil Sample, Farm 5 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ5.3	Kenya Agriculture Soil Sample, Farm 5 Plot 3	GAZ:Kenya	farm soil	source
1711.KAJ6.1	Kenya Agriculture Soil Sample, Farm 6 Plot 1	GAZ:Kenya	farm soil	source
1711.KAJ6.2	Kenya Agriculture Soil Sample, Farm 6 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ6.3	Kenya Agriculture Soil Sample, Farm 6 Plot 3	GAZ:Kenya	farm soil	source
1711.KAJ7.1	Kenya Agriculture Soil Sample, Farm 7 Plot 1	GAZ:Kenya	farm soil	source
1711.KAJ7.2	Kenya Agriculture Soil Sample, Farm 7 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ7.3	Kenya Agriculture Soil Sample, Farm 7 Plot 3	GAZ:Kenya	farm soil	source
1711.KAJ8.1	Kenya Agriculture Soil Sample, Farm 8 Plot 1	GAZ:Kenya	farm soil	source
1711.KAJ8.2	Kenya Agriculture Soil Sample, Farm 8 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ8.3	Kenya Agriculture Soil Sample, Farm 8 Plot 3	GAZ:Kenya	farm soil	source
1711.KAJ9.1	Kenya Agriculture Soil Sample, Farm 9 Plot 1	GAZ:Kenya	farm soil	source
1711.KAJ9.2	Kenya Agriculture Soil Sample, Farm 9 Plot 2	GAZ:Kenya	farm soil	source
1711.KAJ9.3	Kenya Agriculture Soil Sample, Farm 9 Plot 3	GAZ:Kenya	farm soil	source
1711.KAM1.1	Kenya Agriculture Soil Sample, Farm 1 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM1.2	Kenya Agriculture Soil Sample, Farm 1 Plot 2	GAZ:Kenya	farm soil	source
1711.KAM1.3	Kenya Agriculture Soil Sample, Farm 1 Plot 3	GAZ:Kenya	farm soil	source
1711.KAM2.1	Kenya Agriculture Soil Sample, Farm 2 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM2.2	Kenya Agriculture Soil Sample, Farm 2 Plot 2	GAZ:Kenya	farm soil	source
1711.KAM2.3	Kenya Agriculture Soil Sample, Farm 2 Plot 3	GAZ:Kenya	farm soil	source
1711.KAM3.1	Kenya Agriculture Soil Sample, Farm 3 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM4.1	Kenya Agriculture Soil Sample, Farm 4 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM4.2	Kenya Agriculture Soil Sample, Farm 4 Plot 2	GAZ:Kenya	farm soil	source
1711.KAM4.3	Kenya Agriculture Soil Sample, Farm 4 Plot 3	GAZ:Kenya	farm soil	source
1711.KAM5.1	Kenya Agriculture Soil Sample, Farm 5 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM5.2	Kenya Agriculture Soil Sample, Farm 5 Plot 2	GAZ:Kenya	farm soil	source
1711.KAM5.3	Kenya Agriculture Soil Sample, Farm 5 Plot 3	GAZ:Kenya	farm soil	source
1711.KAM6.1	Kenya Agriculture Soil Sample, Farm 6 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM6.2	Kenya Agriculture Soil Sample, Farm 6 Plot 2	GAZ:Kenya	farm soil	source
1711.KAM6.3	Kenya Agriculture Soil Sample, Farm 6 Plot 3	GAZ:Kenya	farm soil	source
1711.KAM7.1	Kenya Agriculture Soil Sample, Farm 7 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM7.3	Kenya Agriculture Soil Sample, Farm 7 Plot 3	GAZ:Kenya	farm soil	source
1711.KAM8.1	Kenya Agriculture Soil Sample, Farm 8 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM8.3	Kenya Agriculture Soil Sample, Farm 8 Plot 3	GAZ:Kenya	farm soil	source
1711.KAM9.1	Kenya Agriculture Soil Sample, Farm 9 Plot 1	GAZ:Kenya	farm soil	source
1711.KAM9.2	Kenya Agriculture Soil Sample, Farm 9 Plot 2	GAZ:Kenya	farm soil	source
1711.KAM9.3	Kenya Agriculture Soil Sample, Farm 9 Plot 3	GAZ:Kenya	farm soil	source
1711.KFM1.1	Kenya Forest Soil Sample, Forest 1 Plot 1	GAZ:Kenya	national park	source
1711.KFM1.2	Kenya Forest Soil Sample, Forest 1 Plot 2	GAZ:Kenya	national park	source
1711.KFM1.3	Kenya Forest Soil Sample, Forest 1 Plot 3	GAZ:Kenya	national park	source
1711.KFM2.1	Kenya Forest Soil Sample, Forest 2 Plot 1	GAZ:Kenya	national park	source
1711.KFM2.2	Kenya Forest Soil Sample, Forest 2 Plot 2	GAZ:Kenya	national park	source
1711.KFM2.3	Kenya Forest Soil Sample, Forest 2 Plot 3	GAZ:Kenya	national park	source
1711.KFM3.2	Kenya Forest Soil Sample, Forest 3 Plot 2	GAZ:Kenya	national park	source
1711.KFM3.3	Kenya Forest Soil Sample, Forest 3 Plot 3	GAZ:Kenya	national park	source
1711.KFM4.1	Kenya Forest Soil Sample, Forest 4 Plot 1	GAZ:Kenya	national park	source
1711.KFM4.3	Kenya Forest Soil Sample, Forest 4 Plot 3	GAZ:Kenya	national park	source
1711.KFM5.2	Kenya Forest Soil Sample, Forest 5 Plot 2	GAZ:Kenya	national park	source
1711.KFM6.1	Kenya Forest Soil Sample, Forest 6 Plot 1	GAZ:Kenya	national park	source
1711.KFM6.2	Kenya Forest Soil Sample, Forest 6 Plot 2	GAZ:Kenya	national park	source
1711.KFM6.3	Kenya Forest Soil Sample, Forest 6 Plot 3	GAZ:Kenya	national park	source
1711.KFM7.1	Kenya Forest Soil Sample, Forest 7 Plot 1	GAZ:Kenya	national park	source
1711.KFM7.2	Kenya Forest Soil Sample, Forest 7 Plot 2	GAZ:Kenya	national park	source
1711.KFM7.3	Kenya Forest Soil Sample, Forest 7 Plot 3	GAZ:Kenya	national park	source
1711.KFM8.1	Kenya Forest Soil Sample, Forest 8 Plot 1	GAZ:Kenya	national park	source
1711.KFM8.2	Kenya Forest Soil Sample, Forest 8 Plot 2	GAZ:Kenya	national park	source
1711.KFM8.3	Kenya Forest Soil Sample, Forest 8 Plot 3	GAZ:Kenya	national park	source
1711.KFM9.2	Kenya Forest Soil Sample, Forest 9 Plot 2	GAZ:Kenya	national park	source
1711.KFM9.3	Kenya Forest Soil Sample, Forest 9 Plot 3	GAZ:Kenya	national park	source
1713.McG.L1N210	Malaysia Lambir Soil Sample Nyalau	GAZ:Malaysia	forest soil	source
1713.McG.L2N210	Malaysia Lambir Soil Sample Nyalau	GAZ:Malaysia	forest soil	source
1713.McG.L1N1020	Malaysia Lambir Soil Sample Nyalau	GAZ:Malaysia	forest soil	source
1713.McG.L1B210	Malaysia Lambir Soil Sample Bekenu	GAZ:Malaysia	forest soil	source
1713.McG.L3N210	Malaysia Lambir Soil Sample Nyalau	GAZ:Malaysia	forest soil	source
1713.McG.L3N1020	Malaysia Lambir Soil Sample Nyalau	GAZ:Malaysia	forest soil	source
1713.McG.L1K210	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1713.McG.L1B1020	Malaysia Lambir Soil Sample Bekenu	GAZ:Malaysia	forest soil	source
1713.McG.L2K1020	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1713.McG.L1M210	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L2B1020	Malaysia Lambir Soil Sample Bekenu	GAZ:Malaysia	forest soil	source
1713.McG.L3B1020	Malaysia Lambir Soil Sample Bekenu	GAZ:Malaysia	forest soil	source
1713.McG.L3K210	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1713.McG.L3K1020	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1713.McG.L3M1020	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L3M210	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L1M1020	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L2M1020	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L2N1020	Malaysia Lambir Soil Sample Nyalau	GAZ:Malaysia	forest soil	source
1713.McG.L2K210	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1713.McG.L3B210	Malaysia Lambir Soil Sample Bekenu	GAZ:Malaysia	forest soil	source
1713.McG.L2M210	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L1K1020	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1713.McG.L3K02	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1713.McG.L1B02	Malaysia Lambir Soil Sample Bekenu	GAZ:Malaysia	forest soil	source
1713.McG.L2N02	Malaysia Lambir Soil Sample Nyalau	GAZ:Malaysia	forest soil	source
1713.McG.L3M02	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L1K02	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1713.McG.L1M02	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L2M02	Malaysia Lambir Soil Sample Merit	GAZ:Malaysia	forest soil	source
1713.McG.L1N02	Malaysia Lambir Soil Sample Nyalau	GAZ:Malaysia	forest soil	source
1713.McG.L3B02	Malaysia Lambir Soil Sample Bekenu	GAZ:Malaysia	forest soil	source
1713.McG.L2K02	Malaysia Lambir Soil Sample Upper Scarp Complex	GAZ:Malaysia	forest soil	source
1714.McG.PA210	Malaysia Pasoh Landuse Primary Forest	GAZ:Malaysia	forest soil	source
1714.McG.PA1020	Malaysia Pasoh Landuse Primary Forest	GAZ:Malaysia	forest soil	source
1714.McG.PA02	Malaysia Pasoh Landuse Primary Forest	GAZ:Malaysia	forest soil	source
1714.McG.PB210	Malaysia Pasoh Landuse Primary Forest	GAZ:Malaysia	forest soil	source
1714.McG.PB1020	Malaysia Pasoh Landuse Primary Forest	GAZ:Malaysia	forest soil	source
1714.McG.PB02	Malaysia Pasoh Landuse Primary Forest	GAZ:Malaysia	forest soil	source
1714.McG.PC210	Malaysia Pasoh Landuse Primary Forest	GAZ:Malaysia	forest soil	source
1714.McG.PC1020	Malaysia Pasoh Landuse Primary Forest	GAZ:Malaysia	forest soil	source
1714.McG.LA210	Malaysia Pasoh Landuse Logged Forest	GAZ:Malaysia	forest soil	source
1714.McG.LA1020	Malaysia Pasoh Landuse Logged Forest	GAZ:Malaysia	forest soil	source
1714.McG.LA02	Malaysia Pasoh Landuse Logged Forest	GAZ:Malaysia	forest soil	source
1714.McG.LB210	Malaysia Pasoh Landuse Logged Forest	GAZ:Malaysia	forest soil	source
1714.McG.LB1020	Malaysia Pasoh Landuse Logged Forest	GAZ:Malaysia	forest soil	source
1714.McG.LB02	Malaysia Pasoh Landuse Logged Forest	GAZ:Malaysia	forest soil	source
1714.McG.LC1020	Malaysia Pasoh Landuse Logged Forest	GAZ:Malaysia	forest soil	source
1714.McG.LC02	Malaysia Pasoh Landuse Logged Forest	GAZ:Malaysia	forest soil	source
1714.McG.OPA210	Malaysia Pasoh Landuse Oil Palm Plantation	GAZ:Malaysia	Oil palm plantation	source
1714.McG.OPA02	Malaysia Pasoh Landuse Oil Palm Plantation	GAZ:Malaysia	Oil palm plantation	source
1714.McG.OPB210	Malaysia Pasoh Landuse Oil Palm Plantation	GAZ:Malaysia	Oil palm plantation	source
1714.McG.OPB02	Malaysia Pasoh Landuse Oil Palm Plantation	GAZ:Malaysia	Oil palm plantation	source
1714.McG.OPC210	Malaysia Pasoh Landuse Oil Palm Plantation	GAZ:Malaysia	Oil palm plantation	source
1714.McG.OPC1020	Malaysia Pasoh Landuse Oil Palm Plantation	GAZ:Malaysia	Oil palm plantation	source
1715.McG.NSEC3	Nicaragua Soil NSEC3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NSEC2	Nicaragua Soil NSEC2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NSEC1	Nicaragua Soil NSEC1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NS3	Nicaragua Soil NS3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NS2	Nicaragua Soil NS2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NS1	Nicaragua Soil NS1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NR3	Nicaragua Soil NR3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NR2	Nicaragua Soil NR2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NR1	Nicaragua Soil NR1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NQ3	Nicaragua Soil NQ3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NQ2	Nicaragua Soil NQ2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NQ1	Nicaragua Soil NQ1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NPRI3	Nicaragua Soil NPRI3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NPRI2	Nicaragua Soil NPRI2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NPRI1	Nicaragua Soil NPRI1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NP3	Nicaragua Soil NP3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NP2	Nicaragua Soil NP2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NP1	Nicaragua Soil NP 1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NO3	Nicaragua Soil NO3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NO2	Nicaragua Soil NO2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NO1	Nicaragua Soil NO1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NN2	Nicaragua Soil NN2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NN1	Nicaragua Soil NN1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NM3	Nicaragua Soil NM3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NM2	Nicaragua Soil NM2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NM1	Nicaragua Soil NM1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NL3	Nicaragua Soil NL3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NL2	Nicaragua Soil NL2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NL1	Nicaragua Soil NL1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NK3	Nicaragua Soil NK3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NK2	Nicaragua Soil NK2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NJ3	Nicaragua Soil NJ3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NJ2	Nicaragua Soil NJ2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NJ1	Nicaragua Soil NJ1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NI3	Nicaragua Soil NI3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NI2	Nicaragua Soil NI2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NI1	Nicaragua Soil NI1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NH3	Nicaragua Soil NH3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NH2	Nicaragua Soil NH2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NH1	Nicaragua Soil NH1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NG3	Nicaragua Soil NG3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NG2	Nicaragua Soil NG2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NG1	Nicaragua Soil NG1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NF3	Nicaragua Soil NF3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NF1	Nicaragua Soil NF1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NE3	Nicaragua Soil NE3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NE2	Nicaragua Soil NE2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NE1	Nicaragua Soil NE1	GAZ:Nicaragua	coffee plantation	source
1715.McG.ND3	Nicaragua Soil ND3	GAZ:Nicaragua	coffee plantation	source
1715.McG.ND2	Nicaragua Soil ND2	GAZ:Nicaragua	coffee plantation	source
1715.McG.ND1	Nicaragua Soil ND1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NC3	Nicaragua Soil NC3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NC2	Nicaragua Soil NC2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NC1	Nicaragua Soil NC1	GAZ:Nicaragua	coffee plantation	source
1715.McG.NB3	Nicaragua Soil NB3	GAZ:Nicaragua	coffee plantation	source
1715.McG.NB2	Nicaragua Soil NB2	GAZ:Nicaragua	coffee plantation	source
1715.McG.NB1	Nicaragua Soil NB1	GAZ:Nicaragua	coffee plantation	source
